country_region_code,country_region,sub_region_1,date,retail_and_recreation_percent_change_from_baseline,workplaces_percent_change_from_baseline
US,United States,Utah,4/24/2020,-31,-45
US,United States,Utah,4/25/2020,-35,-28
US,United States,Utah,4/26/2020,-26,-38
US,United States,Utah,4/27/2020,-24,-45
US,United States,Utah,4/28/2020,-24,-47
US,United States,Utah,4/29/2020,-23,-47
US,United States,Utah,4/30/2020,-24,-47
US,United States,Utah,5/1/2020,-26,-43
US,United States,Utah,5/2/2020,-30,-25
US,United States,Utah,5/3/2020,-21,-33
US,United States,Utah,5/4/2020,-16,-42
US,United States,Utah,5/5/2020,-15,-43
US,United States,Utah,5/6/2020,-17,-43
US,United States,Utah,5/7/2020,-17,-43
US,United States,Utah,5/8/2020,-20,-40
US,United States,Utah,5/9/2020,-22,-20
US,United States,Utah,5/10/2020,-13,-28
US,United States,Utah,5/11/2020,-17,-41
US,United States,Utah,5/12/2020,-18,-42
US,United States,Utah,5/13/2020,-16,-42
US,United States,Utah,5/14/2020,-17,-43
US,United States,Utah,5/15/2020,-20,-40
US,United States,Utah,5/16/2020,-25,-19
US,United States,Utah,5/17/2020,-13,-27
US,United States,Utah,5/18/2020,-11,-39
US,United States,Utah,5/19/2020,-12,-40
US,United States,Utah,5/20/2020,-10,-40
US,United States,Utah,5/21/2020,-8,-40
US,United States,Utah,5/22/2020,-15,-39
US,United States,Utah,5/23/2020,-22,-18
US,United States,Utah,5/24/2020,-7,-28
US,United States,Utah,5/25/2020,-5,-75
US,United States,Vermont,2/15/2020,10,0
US,United States,Vermont,2/16/2020,22,4
US,United States,Vermont,2/17/2020,19,-18
US,United States,Vermont,2/18/2020,-5,-4
US,United States,Vermont,2/19/2020,6,-3
US,United States,Vermont,2/20/2020,7,-1
US,United States,Vermont,2/21/2020,4,-3
US,United States,Vermont,2/22/2020,9,2
US,United States,Vermont,2/23/2020,12,3
US,United States,Vermont,2/24/2020,8,-8
US,United States,Vermont,2/25/2020,4,-8
US,United States,Vermont,2/26/2020,6,-9
US,United States,Vermont,2/27/2020,-5,-8
US,United States,Vermont,2/28/2020,3,-9
US,United States,Vermont,2/29/2020,6,0
US,United States,Vermont,3/1/2020,15,2
US,United States,Vermont,3/2/2020,10,-6
US,United States,Vermont,3/3/2020,16,-10
US,United States,Vermont,3/4/2020,3,1
US,United States,Vermont,3/5/2020,6,5
US,United States,Vermont,3/6/2020,3,2
US,United States,Vermont,3/7/2020,10,2
US,United States,Vermont,3/8/2020,13,4
US,United States,Vermont,3/9/2020,9,-1
US,United States,Vermont,3/10/2020,1,-1
US,United States,Vermont,3/11/2020,3,-1
US,United States,Vermont,3/12/2020,3,1
US,United States,Vermont,3/13/2020,-3,-4
US,United States,Vermont,3/14/2020,-6,-3
US,United States,Vermont,3/15/2020,-8,-8
US,United States,Vermont,3/16/2020,-5,-13
US,United States,Vermont,3/17/2020,-24,-23
US,United States,Vermont,3/18/2020,-30,-31
US,United States,Vermont,3/19/2020,-37,-33
US,United States,Vermont,3/20/2020,-41,-37
US,United States,Vermont,3/21/2020,-46,-30
US,United States,Vermont,3/22/2020,-47,-31
US,United States,Vermont,3/23/2020,-44,-43
US,United States,Vermont,3/24/2020,-46,-47
US,United States,Vermont,3/25/2020,-39,-47
US,United States,Vermont,3/26/2020,-53,-53
US,United States,Vermont,3/27/2020,-53,-53
US,United States,Vermont,3/28/2020,-59,-41
US,United States,Vermont,3/29/2020,-62,-43
US,United States,Vermont,3/30/2020,-51,-54
US,United States,Vermont,3/31/2020,-47,-55
US,United States,Vermont,4/1/2020,-47,-55
US,United States,Vermont,4/2/2020,-54,-55
US,United States,Vermont,4/3/2020,-54,-56
US,United States,Vermont,4/4/2020,-58,-43
US,United States,Vermont,4/5/2020,-58,-42
US,United States,Vermont,4/6/2020,-46,-55
US,United States,Vermont,4/7/2020,-48,-56
US,United States,Vermont,4/8/2020,-50,-56
US,United States,Vermont,4/9/2020,-55,-56
US,United States,Vermont,4/10/2020,-55,-58
US,United States,Vermont,4/11/2020,-54,-44
US,United States,Vermont,4/12/2020,-75,-48
US,United States,Vermont,4/13/2020,-53,-56
US,United States,Vermont,4/14/2020,-48,-55
US,United States,Vermont,4/15/2020,-42,-55
US,United States,Vermont,4/16/2020,-47,-54
US,United States,Vermont,4/17/2020,-50,-54
US,United States,Vermont,4/18/2020,-54,-41
US,United States,Vermont,4/19/2020,-48,-39
US,United States,Vermont,4/20/2020,-40,-53
US,United States,Vermont,4/21/2020,-46,-54
US,United States,Vermont,4/22/2020,-46,-54
US,United States,Vermont,4/23/2020,-42,-52
US,United States,Vermont,4/24/2020,-46,-53
US,United States,Vermont,4/25/2020,-45,-39
US,United States,Vermont,4/26/2020,-48,-38
US,United States,Vermont,4/27/2020,-42,-51
US,United States,Vermont,4/28/2020,-37,-51
US,United States,Vermont,4/29/2020,-36,-51
US,United States,Vermont,4/30/2020,-43,-51
US,United States,Vermont,5/1/2020,-41,-50
US,United States,Vermont,5/2/2020,-40,-36
US,United States,Vermont,5/3/2020,-34,-33
US,United States,Vermont,5/4/2020,-34,-49
US,United States,Vermont,5/5/2020,-33,-49
US,United States,Vermont,5/6/2020,-34,-49
US,United States,Vermont,5/7/2020,-33,-47
US,United States,Vermont,5/8/2020,-39,-48
US,United States,Vermont,5/9/2020,-45,-36
US,United States,Vermont,5/10/2020,-37,-31
US,United States,Vermont,5/11/2020,-39,-46
US,United States,Vermont,5/12/2020,-33,-46
US,United States,Vermont,5/13/2020,-31,-46
US,United States,Vermont,5/14/2020,-31,-45
US,United States,Vermont,5/15/2020,-38,-46
US,United States,Vermont,5/16/2020,-37,-31
US,United States,Vermont,5/17/2020,-28,-29
US,United States,Vermont,5/18/2020,-19,-43
US,United States,Vermont,5/19/2020,-20,-43
US,United States,Vermont,5/20/2020,-18,-43
US,United States,Vermont,5/21/2020,-19,-42
US,United States,Vermont,5/22/2020,-22,-45
US,United States,Vermont,5/23/2020,-25,-27
US,United States,Vermont,5/24/2020,-16,-27
US,United States,Vermont,5/25/2020,-23,-74
US,United States,Virginia,2/15/2020,2,0
US,United States,Virginia,2/16/2020,4,0
US,United States,Virginia,2/17/2020,8,-27
US,United States,Virginia,2/18/2020,1,3
US,United States,Virginia,2/19/2020,2,2
US,United States,Virginia,2/20/2020,-2,1
US,United States,Virginia,2/21/2020,-3,-4
US,United States,Virginia,2/22/2020,4,2
US,United States,Virginia,2/23/2020,5,2
US,United States,Virginia,2/24/2020,1,5
US,United States,Virginia,2/25/2020,4,3
US,United States,Virginia,2/26/2020,7,2
US,United States,Virginia,2/27/2020,6,2
US,United States,Virginia,2/28/2020,6,2
US,United States,Virginia,2/29/2020,6,2
US,United States,Virginia,3/1/2020,10,2
US,United States,Virginia,3/2/2020,7,5
US,United States,Virginia,3/3/2020,14,-4
US,United States,Virginia,3/4/2020,9,2
US,United States,Virginia,3/5/2020,6,2
US,United States,Virginia,3/6/2020,3,1
US,United States,Virginia,3/7/2020,6,1
US,United States,Virginia,3/8/2020,7,0
US,United States,Virginia,3/9/2020,7,3
US,United States,Virginia,3/10/2020,6,1
US,United States,Virginia,3/11/2020,7,-1
US,United States,Virginia,3/12/2020,7,-3
US,United States,Virginia,3/13/2020,3,-8
US,United States,Virginia,3/14/2020,-7,-3
US,United States,Virginia,3/15/2020,-14,-11
US,United States,Virginia,3/16/2020,-7,-20
US,United States,Virginia,3/17/2020,-13,-28
US,United States,Virginia,3/18/2020,-21,-33
US,United States,Virginia,3/19/2020,-23,-35
US,United States,Virginia,3/20/2020,-26,-36
US,United States,Virginia,3/21/2020,-37,-23
US,United States,Virginia,3/22/2020,-38,-31
US,United States,Virginia,3/23/2020,-34,-40
US,United States,Virginia,3/24/2020,-31,-42
US,United States,Virginia,3/25/2020,-39,-46
US,United States,Virginia,3/26/2020,-35,-45
US,United States,Virginia,3/27/2020,-37,-44
US,United States,Virginia,3/28/2020,-42,-31
US,United States,Virginia,3/29/2020,-39,-36
US,United States,Virginia,3/30/2020,-32,-44
US,United States,Virginia,3/31/2020,-40,-48
US,United States,Virginia,4/1/2020,-38,-49
US,United States,Virginia,4/2/2020,-38,-49
US,United States,Virginia,4/3/2020,-38,-48
US,United States,Virginia,4/4/2020,-45,-34
US,United States,Virginia,4/5/2020,-44,-39
US,United States,Virginia,4/6/2020,-38,-48
US,United States,Virginia,4/7/2020,-37,-50
US,United States,Virginia,4/8/2020,-38,-52
US,United States,Virginia,4/9/2020,-38,-51
US,United States,Virginia,4/10/2020,-39,-54
US,United States,Virginia,4/11/2020,-40,-36
US,United States,Virginia,4/12/2020,-59,-44
US,United States,Virginia,4/13/2020,-44,-52
US,United States,Virginia,4/14/2020,-36,-49
US,United States,Virginia,4/15/2020,-33,-50
US,United States,Virginia,4/16/2020,-34,-49
US,United States,Virginia,4/17/2020,-36,-48
US,United States,Virginia,4/18/2020,-43,-33
US,United States,Virginia,4/19/2020,-40,-36
US,United States,Virginia,4/20/2020,-38,-48
US,United States,Virginia,4/21/2020,-34,-49
US,United States,Virginia,4/22/2020,-32,-49
US,United States,Virginia,4/23/2020,-38,-49
US,United States,Virginia,4/24/2020,-38,-49
US,United States,Virginia,4/25/2020,-41,-32
US,United States,Virginia,4/26/2020,-41,-37
US,United States,Virginia,4/27/2020,-33,-46
US,United States,Virginia,4/28/2020,-32,-48
US,United States,Virginia,4/29/2020,-29,-49
US,United States,Virginia,4/30/2020,-38,-50
US,United States,Virginia,5/1/2020,-30,-47
US,United States,Virginia,5/2/2020,-33,-29
US,United States,Virginia,5/3/2020,-34,-33
US,United States,Virginia,5/4/2020,-26,-45
US,United States,Virginia,5/5/2020,-28,-47
US,United States,Virginia,5/6/2020,-30,-48
US,United States,Virginia,5/7/2020,-28,-47
US,United States,Virginia,5/8/2020,-32,-46
US,United States,Virginia,5/9/2020,-32,-28
US,United States,Virginia,5/10/2020,-29,-30
US,United States,Virginia,5/11/2020,-31,-44
US,United States,Virginia,5/12/2020,-28,-45
US,United States,Virginia,5/13/2020,-27,-46
US,United States,Virginia,5/14/2020,-29,-46
US,United States,Virginia,5/15/2020,-28,-45
US,United States,Virginia,5/16/2020,-31,-25
US,United States,Virginia,5/17/2020,-30,-27
US,United States,Virginia,5/18/2020,-30,-43
US,United States,Virginia,5/19/2020,-26,-44
US,United States,Virginia,5/20/2020,-27,-45
US,United States,Virginia,5/21/2020,-27,-45
US,United States,Virginia,5/22/2020,-26,-45
US,United States,Virginia,5/23/2020,-29,-22
US,United States,Virginia,5/24/2020,-29,-27
US,United States,Virginia,5/25/2020,-28,-73
US,United States,Washington,2/15/2020,2,-3
US,United States,Washington,2/16/2020,15,-1
US,United States,Washington,2/17/2020,12,-35
US,United States,Washington,2/18/2020,5,-4
US,United States,Washington,2/19/2020,4,-2
US,United States,Washington,2/20/2020,4,-2
US,United States,Washington,2/21/2020,3,-1
US,United States,Washington,2/22/2020,4,0
US,United States,Washington,2/23/2020,10,1
US,United States,Washington,2/24/2020,3,4
US,United States,Washington,2/25/2020,6,2
US,United States,Washington,2/26/2020,9,2
US,United States,Washington,2/27/2020,9,2
US,United States,Washington,2/28/2020,7,3
US,United States,Washington,2/29/2020,7,2
US,United States,Washington,3/1/2020,18,2
US,United States,Washington,3/2/2020,4,2
US,United States,Washington,3/3/2020,6,-1
US,United States,Washington,3/4/2020,5,-2
US,United States,Washington,3/5/2020,2,-6
US,United States,Washington,3/6/2020,-2,-8
US,United States,Washington,3/7/2020,-3,-1
US,United States,Washington,3/8/2020,7,-2
US,United States,Washington,3/9/2020,2,-8
US,United States,Washington,3/10/2020,1,-11
US,United States,Washington,3/11/2020,1,-11
US,United States,Washington,3/12/2020,-1,-14
US,United States,Washington,3/13/2020,-9,-17
US,United States,Washington,3/14/2020,-19,-8
US,United States,Washington,3/15/2020,-10,-11
US,United States,Washington,3/16/2020,-13,-26
US,United States,Washington,3/17/2020,-26,-35
US,United States,Washington,3/18/2020,-28,-38
US,United States,Washington,3/19/2020,-31,-40
US,United States,Washington,3/20/2020,-33,-41
US,United States,Washington,3/21/2020,-43,-28
US,United States,Washington,3/22/2020,-38,-32
US,United States,Washington,3/23/2020,-36,-44
US,United States,Washington,3/24/2020,-41,-49
US,United States,Washington,3/25/2020,-44,-52
US,United States,Washington,3/26/2020,-49,-56
US,United States,Washington,3/27/2020,-51,-56
US,United States,Washington,3/28/2020,-55,-40
US,United States,Washington,3/29/2020,-48,-41
US,United States,Washington,3/30/2020,-45,-56
US,United States,Washington,3/31/2020,-42,-58
US,United States,Washington,4/1/2020,-40,-58
US,United States,Washington,4/2/2020,-44,-58
US,United States,Washington,4/3/2020,-45,-57
US,United States,Washington,4/4/2020,-50,-41
US,United States,Washington,4/5/2020,-46,-42
US,United States,Washington,4/6/2020,-40,-56
US,United States,Washington,4/7/2020,-40,-58
US,United States,Washington,4/8/2020,-40,-58
US,United States,Washington,4/9/2020,-40,-58
US,United States,Washington,4/10/2020,-42,-58
US,United States,Washington,4/11/2020,-47,-41
US,United States,Washington,4/12/2020,-56,-43
US,United States,Washington,4/13/2020,-40,-55
US,United States,Washington,4/14/2020,-39,-56
US,United States,Washington,4/15/2020,-34,-55
US,United States,Washington,4/16/2020,-35,-55
US,United States,Washington,4/17/2020,-40,-54
US,United States,Washington,4/18/2020,-47,-38
US,United States,Washington,4/19/2020,-37,-37
US,United States,Washington,4/20/2020,-34,-53
US,United States,Washington,4/21/2020,-37,-54
US,United States,Washington,4/22/2020,-40,-55
US,United States,Washington,4/23/2020,-39,-54
US,United States,Washington,4/24/2020,-40,-53
US,United States,Washington,4/25/2020,-45,-37
US,United States,Washington,4/26/2020,-36,-37
US,United States,Washington,4/27/2020,-34,-51
US,United States,Washington,4/28/2020,-33,-53
US,United States,Washington,4/29/2020,-33,-52
US,United States,Washington,4/30/2020,-33,-52
US,United States,Washington,5/1/2020,-33,-50
US,United States,Washington,5/2/2020,-43,-35
US,United States,Washington,5/3/2020,-32,-33
US,United States,Washington,5/4/2020,-30,-48
US,United States,Washington,5/5/2020,-26,-49
US,United States,Washington,5/6/2020,-32,-50
US,United States,Washington,5/7/2020,-30,-50
US,United States,Washington,5/8/2020,-31,-48
US,United States,Washington,5/9/2020,-34,-30
US,United States,Washington,5/10/2020,-22,-29
US,United States,Washington,5/11/2020,-32,-47
US,United States,Washington,5/12/2020,-31,-48
US,United States,Washington,5/13/2020,-31,-48
US,United States,Washington,5/14/2020,-33,-48
US,United States,Washington,5/15/2020,-33,-47
US,United States,Washington,5/16/2020,-40,-30
US,United States,Washington,5/17/2020,-30,-28
US,United States,Washington,5/18/2020,-28,-45
US,United States,Washington,5/19/2020,-28,-47
US,United States,Washington,5/20/2020,-30,-47
US,United States,Washington,5/21/2020,-30,-47
US,United States,Washington,5/22/2020,-31,-47
US,United States,Washington,5/23/2020,-36,-26
US,United States,Washington,5/24/2020,-24,-27
US,United States,Washington,5/25/2020,-35,-75
US,United States,West Virginia,2/15/2020,7,0
US,United States,West Virginia,2/16/2020,7,1
US,United States,West Virginia,2/17/2020,5,-15
US,United States,West Virginia,2/18/2020,3,1
US,United States,West Virginia,2/19/2020,4,1
US,United States,West Virginia,2/20/2020,2,2
US,United States,West Virginia,2/21/2020,0,2
US,United States,West Virginia,2/22/2020,8,3
US,United States,West Virginia,2/23/2020,8,3
US,United States,West Virginia,2/24/2020,4,2
US,United States,West Virginia,2/25/2020,10,2
US,United States,West Virginia,2/26/2020,14,2
US,United States,West Virginia,2/27/2020,5,-3
US,United States,West Virginia,2/28/2020,8,-1
US,United States,West Virginia,2/29/2020,13,2
US,United States,West Virginia,3/1/2020,22,4
US,United States,West Virginia,3/2/2020,12,2
US,United States,West Virginia,3/3/2020,20,3
US,United States,West Virginia,3/4/2020,16,2
US,United States,West Virginia,3/5/2020,13,3
US,United States,West Virginia,3/6/2020,1,0
US,United States,West Virginia,3/7/2020,12,3
US,United States,West Virginia,3/8/2020,18,3
US,United States,West Virginia,3/9/2020,13,0
US,United States,West Virginia,3/10/2020,11,0
US,United States,West Virginia,3/11/2020,10,0
US,United States,West Virginia,3/12/2020,12,0
US,United States,West Virginia,3/13/2020,7,-3
US,United States,West Virginia,3/14/2020,0,-2
US,United States,West Virginia,3/15/2020,-3,-5
US,United States,West Virginia,3/16/2020,-1,-13
US,United States,West Virginia,3/17/2020,-5,-16
US,United States,West Virginia,3/18/2020,-18,-21
US,United States,West Virginia,3/19/2020,-22,-23
US,United States,West Virginia,3/20/2020,-30,-26
US,United States,West Virginia,3/21/2020,-35,-22
US,United States,West Virginia,3/22/2020,-40,-27
US,United States,West Virginia,3/23/2020,-34,-33
US,United States,West Virginia,3/24/2020,-36,-37
US,United States,West Virginia,3/25/2020,-46,-42
US,United States,West Virginia,3/26/2020,-40,-41
US,United States,West Virginia,3/27/2020,-43,-41
US,United States,West Virginia,3/28/2020,-42,-30
US,United States,West Virginia,3/29/2020,-38,-33
US,United States,West Virginia,3/30/2020,-34,-41
US,United States,West Virginia,3/31/2020,-37,-42
US,United States,West Virginia,4/1/2020,-34,-43
US,United States,West Virginia,4/2/2020,-35,-42
US,United States,West Virginia,4/3/2020,-35,-42
US,United States,West Virginia,4/4/2020,-40,-30
US,United States,West Virginia,4/5/2020,-40,-33
US,United States,West Virginia,4/6/2020,-35,-42
US,United States,West Virginia,4/7/2020,-36,-43
US,United States,West Virginia,4/8/2020,-38,-45
US,United States,West Virginia,4/9/2020,-37,-45
US,United States,West Virginia,4/10/2020,-42,-49
US,United States,West Virginia,4/11/2020,-38,-31
US,United States,West Virginia,4/12/2020,-62,-37
US,United States,West Virginia,4/13/2020,-39,-44
US,United States,West Virginia,4/14/2020,-34,-42
US,United States,West Virginia,4/15/2020,-24,-42
US,United States,West Virginia,4/16/2020,-29,-42
US,United States,West Virginia,4/17/2020,-36,-41
US,United States,West Virginia,4/18/2020,-36,-29
US,United States,West Virginia,4/19/2020,-31,-30
US,United States,West Virginia,4/20/2020,-26,-41
US,United States,West Virginia,4/21/2020,-27,-42
US,United States,West Virginia,4/22/2020,-27,-42
US,United States,West Virginia,4/23/2020,-32,-42
US,United States,West Virginia,4/24/2020,-36,-41
US,United States,West Virginia,4/25/2020,-33,-28
US,United States,West Virginia,4/26/2020,-35,-33
US,United States,West Virginia,4/27/2020,-22,-39
US,United States,West Virginia,4/28/2020,-20,-40
US,United States,West Virginia,4/29/2020,-19,-40
US,United States,West Virginia,4/30/2020,-22,-40
US,United States,West Virginia,5/1/2020,-24,-39
US,United States,West Virginia,5/2/2020,-22,-24
US,United States,West Virginia,5/3/2020,-21,-26
US,United States,West Virginia,5/4/2020,-11,-36
US,United States,West Virginia,5/5/2020,-14,-37
US,United States,West Virginia,5/6/2020,-19,-37
US,United States,West Virginia,5/7/2020,-16,-36
US,United States,West Virginia,5/8/2020,-28,-37
